,age,policy_number,policy_csl,insured_zip,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,auto_year,fraud_reported,policy_bind_year,policy_bind_month,policy_bind_day,policy_bind_dow,incident_year,incident_month,incident_day,incident_dow,policy_state_IN,policy_state_OH,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,property_damage_YES,police_report_available_YES,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen,auto_model_92x,auto_model_93,auto_model_95,auto_model_A3,auto_model_A5,auto_model_Accord,auto_model_C300,auto_model_CRV,auto_model_Camry,auto_model_Civic,auto_model_Corolla,auto_model_E400,auto_model_Escape,auto_model_F150,auto_model_Forrestor,auto_model_Fusion,auto_model_Grand Cherokee,auto_model_Highlander,auto_model_Impreza,auto_model_Jetta,auto_model_Legacy,auto_model_M5,auto_model_MDX,auto_model_ML350,auto_model_Malibu,auto_model_Maxima,auto_model_Neon,auto_model_Passat,auto_model_Pathfinder,auto_model_RAM,auto_model_RSX,auto_model_Silverado,auto_model_TL,auto_model_Tahoe,auto_model_Ultima,auto_model_Wrangler,auto_model_X5,auto_model_X6,premium_per_vehicle,total_claim_amount_per_vehicle,age_group_19-25,age_group_26-35,age_group_36-45,age_group_46-55,age_group_56-65,age_group_65+,months_as_customer^2,months_as_customer policy_deductable,months_as_customer policy_annual_premium,months_as_customer umbrella_limit,months_as_customer capital-gains,months_as_customer capital-loss,months_as_customer total_claim_amount,months_as_customer injury_claim,months_as_customer property_claim,months_as_customer vehicle_claim,months_as_customer days_between_policy_and_incident,policy_deductable^2,policy_deductable policy_annual_premium,policy_deductable umbrella_limit,policy_deductable capital-gains,policy_deductable capital-loss,policy_deductable total_claim_amount,policy_deductable injury_claim,policy_deductable property_claim,policy_deductable vehicle_claim,policy_deductable days_between_policy_and_incident,policy_annual_premium^2,policy_annual_premium umbrella_limit,policy_annual_premium capital-gains,policy_annual_premium capital-loss,policy_annual_premium total_claim_amount,policy_annual_premium injury_claim,policy_annual_premium property_claim,policy_annual_premium vehicle_claim,policy_annual_premium days_between_policy_and_incident,umbrella_limit^2,umbrella_limit capital-gains,umbrella_limit capital-loss,umbrella_limit total_claim_amount,umbrella_limit injury_claim,umbrella_limit property_claim,umbrella_limit vehicle_claim,umbrella_limit days_between_policy_and_incident,capital-gains^2,capital-gains capital-loss,capital-gains total_claim_amount,capital-gains injury_claim,capital-gains property_claim,capital-gains vehicle_claim,capital-gains days_between_policy_and_incident,capital-loss^2,capital-loss total_claim_amount,capital-loss injury_claim,capital-loss property_claim,capital-loss vehicle_claim,capital-loss days_between_policy_and_incident,total_claim_amount^2,total_claim_amount injury_claim,total_claim_amount property_claim,total_claim_amount vehicle_claim,total_claim_amount days_between_policy_and_incident,injury_claim^2,injury_claim property_claim,injury_claim vehicle_claim,injury_claim days_between_policy_and_incident,property_claim^2,property_claim vehicle_claim,property_claim days_between_policy_and_incident,vehicle_claim^2,vehicle_claim days_between_policy_and_incident,days_between_policy_and_incident^2
222,50.0,365364,1500,431121,6634 Texas Ridge,19,1,0,0,1995,N,2002,12,28,5,2015,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.887001399388919,10.800819700808985,0,0,0,1,0,0,108900.0,330000.0,2272.710461798343,0.0,0.0,0.0,3564.270501266965,3001.7338978815487,3001.7338978815487,3415.11925402097,1458930.0,1000000.0,6887.001399388919,0.0,0.0,0.0,10800.819700808985,9096.163326913784,9096.163326913784,10348.84622430597,4421000.0,47.43078827518493,0.0,0.0,0.0,74.38526039401889,62.645289561525395,62.645289561525395,71.27251842885595,30447.43318669841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.65770620938349,98.2460200631066,98.2460200631066,111.77602218012659,47750.42389727652,82.74018726989124,82.74018726989124,94.13479550140214,40214.138068285836,82.74018726989124,94.13479550140214,40214.138068285836,107.09861817433192,45752.24915765669,19545241.0
223,50.0,114839,750,619735,8655 Cherokee Lane,17,3,1,1,1995,N,2006,1,1,6,2015,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3631755614902032,3.6506253833419233,0,0,0,1,0,0,131044.0,181000.0,2566.4086597783607,1448000000.0,19186000.0,-26245000.0,3964.5791663093287,3169.2346184594116,3169.2346184594116,3873.6051558636477,1192066.0,250000.0,3544.763342235305,2000000000.0,26500000.0,-36250000.0,5475.938075012885,4377.395881850016,4377.395881850016,5350.283364452552,1646500.0,50.26138860982084,28358106.73788244,375744.9142769423,-513990.68462411925,77.64361821062495,62.067329825734895,62.067329825734895,75.86195336353113,23345.811371961718,16000000000000.0,212000000000.0,-290000000000.0,43807504.60010308,35019167.05480013,35019167.05480013,42802266.91562042,13172000000.0,2809000000.0,-3842500000.0,580449.4359513659,464003.9634761017,464003.9634761017,567130.0366319705,174529000.0,5256250000.0,-794011.0208768683,-634722.4028682524,-634722.4028682524,-775791.08784562,-238742500.0,119.94359120550328,95.88139511530842,95.88139511530842,117.19128155005507,36064.52816203486,76.64637882574992,76.64637882574992,93.68123346514099,28829.529277864207,76.64637882574992,93.68123346514099,28829.529277864207,114.50212831975087,35236.966238284505,10843849.0
224,38.0,872734,400,470485,4955 Lincoln Ridge,23,3,0,3,2008,N,1990,5,19,5,2015,1,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.303992119227119,3.7543124332235926,0,0,1,0,0,0,58081.0,482000.0,1665.786302201207,0.0,0.0,0.0,2714.3678892206576,2282.569328963212,2282.569328963212,2616.6523453939394,2171169.0,4000000.0,13823.952715362713,0.0,0.0,0.0,22525.874599341554,18942.48405778599,18942.48405778599,21714.95722318622,18018000.0,47.77541716914603,0.0,0.0,0.0,77.84915633337192,65.46500098158639,65.46500098158639,75.04663546736258,62269.99500635134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.85375661631528,106.67400512142845,106.67400512142845,122.28710083488971,101467.80213273404,89.70442556986909,89.70442556986909,102.83380775392742,85326.41943829699,89.70442556986909,102.83380775392742,85326.41943829699,117.88484180120183,97815.02481184232,81162081.0
225,41.0,267885,1500,620473,7705 Best Ridge,4,1,0,1,1999,N,2013,8,26,0,2015,1,28,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.10085190894405,11.205054290550551,0,0,1,0,0,0,60025.0,490000.0,1739.7087176912923,0.0,5978000.0,-14822500.0,2745.238301184885,2181.1349511566514,2350.939345427672,2657.8543684677234,127400.0,4000000.0,14201.703817888101,0.0,48800000.0,-121000000.0,22410.108581101103,17805.183274748175,19191.341595327933,21696.770354838558,1040000.0,50.42209783275436,0.0,173260.78657823484,-429601.54049111507,79.56543114887761,63.215984822797125,68.13743730119086,77.03277659603803,3692.442992650906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,595360000.0,-1476200000.0,273403.32468943344,217223.23595192772,234134.3674630008,264700.59832903044,12688000.0,3660250000.0,-677905.7845783083,-538606.7940611322,-580538.08325867,-656327.3032338665,-31460000.0,125.55324165418531,99.75402262337798,107.52001224207527,121.5567448777869,5826.628231086287,79.25613786184303,85.42633859827797,96.57874315950588,4629.347651434526,92.07689805714104,104.09753284877281,4989.748814785263,117.68746095765033,5641.160292258025,270400.0
226,52.0,740505,750,449800,5838 Pine Lane,2,2,2,0,2010,N,1997,10,12,6,2015,2,22,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5630275592206635,5.697751807039387,0,0,0,1,0,0,137641.0,371000.0,2643.7664489417325,2597000000.0,0.0,-13764100.0,4227.731840823225,3276.1856927403305,3533.316179818362,4130.395950376507,2352882.0,1000000.0,7126.055118441327,7000000000.0,0.0,-37100000.0,11395.503614078772,8830.689198760998,9523.763287920114,11133.142723386813,6342000.0,50.78066155106384,49882385.82908929,0.0,-264376.64489417325,81.20498685632268,62.92797796419535,67.86686212470673,79.33538868832841,45193.4415611549,49000000000000.0,0.0,-259700000000.0,79768525.29855141,61814824.391326986,66666343.01544079,77931999.0637077,44394000000.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1376410000.0,-422773.18408232246,-327618.569274033,-353331.6179818362,-413039.5950376508,-235288200.0,129.85750261848239,100.63015067928734,108.52807896712439,126.86776814040923,72270.28392048758,77.98107172511416,84.10139359819267,98.31332319567653,56004.23089854225,90.70206716433492,106.02941594816627,60399.70677198936,123.94686689930074,70606.39115171917,40220964.0
227,52.0,629663,1500,602402,7331 Sky Hwy,2,1,0,2,2005,Y,2002,1,21,0,2015,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.960366704253347,10.771239088745622,0,0,0,1,0,0,117649.0,343000.0,2387.405779558898,0.0,0.0,0.0,3694.5350074397484,3248.9001465255365,2872.128933236617,3539.508224938339,1637482.0,1000000.0,6960.366704253347,0.0,0.0,0.0,10771.239088745622,9472.012088995732,8373.553741214626,10319.265961919356,4774000.0,48.446704657678595,0.0,0.0,0.0,74.97177391685719,65.92867756653109,58.28300465662633,71.82587521367837,33228.79064610548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.01959150692161,102.02530686206191,90.19354936908313,111.15128089618796,51421.8954096716,89.71901301408131,79.31440226464039,97.74421194086233,45219.38571286563,70.11640225700947,86.40892810201858,39975.34556055863,106.48724999282742,49264.17570220301,22791076.0
228,53.0,839884,400,452456,5640 Embaracadero Lane,10,3,1,3,2015,N,1996,9,2,0,2015,2,17,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.478406568966825,3.66199579893343,0,0,0,1,0,0,142129.0,188500.0,2803.0778295014793,0.0,0.0,-24128000.0,4141.717248593709,3313.414662623019,3313.414662623019,4046.9735335254513,2541734.0,250000.0,3717.6098534502376,0.0,0.0,-32000000.0,5492.993698400145,4394.449154672439,4394.449154672439,5367.338903879909,3371000.0,55.28249208988119,0.0,0.0,-475854.0612416304,81.68322999244977,65.34738991158531,65.34738991158531,79.81468798348298,50128.251263923004,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4096000000.0,-703103.1933952186,-562489.4917980722,-562489.4917980722,-687019.3796966283,-431488000.0,120.69191908265482,96.55472605822222,96.55472605822222,117.93103510476112,74067.52702922755,77.24473349200525,77.24473349200525,94.34599163598224,59254.75240160317,77.24473349200525,94.34599163598224,59254.75240160317,115.23330763641113,72373.19777991669,45454564.0
229,37.0,241562,750,439269,9610 Cherokee St,2,1,0,3,2000,N,2010,1,28,3,2015,1,9,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.624907030608113,11.283902161743626,0,0,1,0,0,0,23716.0,154000.0,1174.2356827136493,0.0,0.0,-10441200.0,1737.7209329085183,1475.198440040678,1368.4644231989425,1688.679784446501,278278.0,1000000.0,7624.907030608113,0.0,0.0,-67800000.0,11283.902161743626,9579.210649614792,8886.132618174952,10965.453145756499,1807000.0,58.13920722541703,0.0,0.0,-516968.69667523005,86.03870492577306,73.04059062992394,67.75593507523826,83.61056078488258,13778.20700430886,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4596840000.0,-765048.5665662178,-649470.482043883,-602479.7915122617,-743457.7232822906,-122514600.0,127.32644799580247,108.09087575698591,100.27025105976487,123.7331004559002,20390.01120627073,91.76127666969344,85.12213620991086,105.04038555168268,17309.63364385393,78.96335290779281,97.44047087157595,16057.241641042137,120.24116269178108,19814.573834381994,3265249.0
230,34.0,405533,400,617774,3550 Washington Ave,18,1,0,2,2005,N,2014,10,3,4,2015,2,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.989077168154053,10.89081440038412,0,1,0,0,0,0,27556.0,166000.0,1160.186809913573,0.0,10889600.0,-11321200.0,1807.8751904637638,1409.8554957172664,1409.8554957172664,1774.5645422026903,21414.0,1000000.0,6989.077168154054,0.0,65600000.0,-68200000.0,10890.814400384119,8493.105395887147,8493.105395887147,10690.14784459452,129000.0,48.84719966241228,0.0,458483.4622309059,-476655.0628681064,76.11674226832803,59.35896900912085,59.35896900912085,74.71426822484682,901.5909546918729,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4303360000.0,-4473920000.0,714437.4246651982,557147.7139701969,557147.7139701969,701273.6986054005,8462400.0,4651240000.0,-742753.542106197,-579229.7879995034,-579229.7879995034,-729068.0830013463,-8797800.0,118.60983830361411,92.49683454950781,92.49683454950781,116.42441608814525,1404.9150576495515,72.13283926564738,72.13283926564738,90.79255234175707,1095.610596069442,72.13283926564738,90.79255234175707,1095.610596069442,114.27926093928886,1379.0290719526931,16641.0
231,46.0,667021,1500,477678,5277 Texas Lane,18,1,2,3,2005,N,2007,5,2,2,2015,2,16,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.038274639990363,10.420821948214945,0,0,0,1,0,0,88804.0,298000.0,2097.405842717128,1788000000.0,10996200.0,-16390000.0,3105.4049405680535,2390.9209560455674,2597.4299754032522,3010.5090594263174,848406.0,1000000.0,7038.2746399903635,6000000000.0,36900000.0,-55000000.0,10420.821948214945,8023.22468471667,8716.207971151853,10102.379394048045,2847000.0,49.53730990793148,42229647.83994218,259712.3342156444,-387105.10519946995,73.34460684597622,56.46965882938601,61.347065520239944,71.10332069268956,20037.967900052565,36000000000000.0,221400000000.0,-330000000000.0,62524931.68928967,48139348.10830002,52297247.826911114,60614276.36428827,17082000000.0,1361610000.0,-2029500000.0,384528.3298891315,296056.9908660451,321628.0741355034,372777.79964037286,105054300.0,3025000000.0,-573145.2071518219,-441277.35765941686,-479391.4384133519,-555630.8666726424,-156585000.0,108.59353007639832,83.60859588995541,90.83005133098528,105.27509691869027,29668.08008656795,64.37213434144691,69.93209495126975,81.0536597286993,22842.12067738836,75.9722813963711,88.0544398020018,24815.044093869325,102.05806942128655,28761.474134854783,8105409.0
232,42.0,511621,750,444913,3654 Cherokee Ave,7,4,2,1,2006,N,1990,9,22,5,2015,2,18,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7446978487389933,2.7858311203577686,0,0,1,0,0,0,55225.0,117500.0,1640.0159778146538,0.0,9376500.0,-14147000.0,2618.6812531363025,2077.604361661478,2077.604361661478,2566.243368780698,2095025.0,250000.0,3489.3956974779867,0.0,19950000.0,-30100000.0,5571.662240715537,4420.434812045698,4420.434812045698,5460.092274001485,4457500.0,48.70352933431153,0.0,278453.7766587433,-420123.24197634956,77.76693700221341,61.69858485653668,61.69858485653668,76.2096899549343,62215.9252860325,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1592010000.0,-2401980000.0,444618.6468090999,352750.69800124667,352750.69800124667,435715.3634653185,355708500.0,3624040000.0,-670828.1337821507,-532220.351370302,-532220.351370302,-657395.1097897788,-536683000.0,124.17368049846112,98.51667891927798,98.51667891927798,121.68715981550683,99342.73775195803,78.16097571018193,78.16097571018193,96.54392785991168,78816.35269877479,78.16097571018193,96.54392785991168,78816.35269877479,119.25043056244283,97353.44524544648,79477225.0
233,35.0,476923,400,456602,7380 5th Hwy,19,3,2,0,1999,N,2004,9,19,6,2015,1,11,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.368879641358357,3.76222151991781,0,1,0,0,0,0,29584.0,344000.0,1222.341894940912,0.0,10939200.0,-11816400.0,1941.3063042775898,1648.099337346238,1648.099337346238,1863.566095396665,647752.0,4000000.0,14213.277848150141,0.0,127200000.0,-137400000.0,22573.32911950686,19163.94578309579,19163.94578309579,21669.373202286803,7532000.0,50.504316797178866,0.0,451982.2355711745,-488226.0940839573,80.21024968332233,68.09562152050643,68.09562152050643,76.99820552984032,26763.602188066714,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4044960000.0,-4369320000.0,717831.8660003181,609413.4759024462,609413.4759024462,689086.0678327203,239517600.0,4719690000.0,-775393.8552550606,-658281.5376493405,-658281.5376493405,-744342.9694985517,-258724200.0,127.38879688439407,108.14851384755173,108.14851384755173,122.28747327716057,42505.57873203141,91.81420449435873,91.81420449435873,103.81767330057328,36085.70990956938,91.81420449435873,103.81767330057328,36085.70990956938,117.39043374499634,40803.42973990605,14182756.0
234,28.0,735822,400,451560,2539 Embaracadero Ridge,10,3,0,2,2015,Y,1995,8,28,0,2015,2,4,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4081977199543343,3.6297743345337588,0,1,0,0,0,0,729.0,54000.0,195.0640153163011,0.0,0.0,-877500.0,294.0117210972345,231.8464567033435,250.55891227411848,284.38171349085945,191700.0,4000000.0,14449.186319726006,0.0,0.0,-65000000.0,21778.646007202555,17173.811607655076,18559.91942771248,21065.31211043403,14200000.0,52.19474632553929,0.0,0.0,-234799.27769554761,78.67092848735663,62.03690093472035,67.04393347253003,76.0941548917105,51294.61143502732,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1056250000.0,-353902.9976170415,-279074.438624395,-301598.6907003278,-342311.321794553,-230750000.0,118.57735547675993,93.50559089937651,101.05247878458788,114.69349387109493,77314.19332556907,73.73495128380705,79.68613992619788,90.44292541026225,60967.03120717552,86.11765229079478,97.74262387231789,65887.7139683793,110.93684357749967,74781.85799204081,50410000.0
235,54.0,492745,400,453407,4693 Lincoln Hwy,16,3,1,0,2009,N,2004,2,4,2,2015,1,22,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.439338512873207,3.7486143625641755,0,0,0,1,0,0,183184.0,856000.0,3132.1106505291978,0.0,0.0,-10443200.0,4813.220841532401,4046.375739358142,3749.742284455652,4690.094777956851,1714140.0,4000000.0,14636.031077239242,0.0,0.0,-48800000.0,22491.686175385054,18908.29784746795,17522.16020773669,21916.33073811613,8010000.0,53.55335142347822,0.0,0.0,-178559.57914231875,82.29725446061197,69.1856087283092,64.11372033519976,80.19202444553032,29308.652232171582,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,595360000.0,-274398.57133969764,-230681.233739109,-213770.35453438765,-267379.23500501673,-97722000.0,126.46898675300177,106.31987532398948,98.52573212680836,123.23380826941325,45039.60156620856,89.38093187214031,82.82855603473408,103.60012732997922,37863.86643955458,76.7565245863978,96.00536458975374,35088.12581599273,120.08138825562344,43887.452303077545,16040025.0
